区,町,ふりがな,番地,燃えるゴミ,燃えないゴミボンベ・スプレー,,容器包装プラスチック,,缶・びん・ペットボトル,,備考,,パターン,
西区,井吹台西町,いぶきだいにしまち,2丁目,月木,24,月,毎週,金,毎週,水,,あ,32,32
西区,井吹台西町,いぶきだいにしまち,3丁目,月木,24,月,毎週,金,毎週,水,,あ,32,32
西区,井吹台西町,いぶきだいにしまち,4丁目,月木,24,月,毎週,金,毎週,水,,あ,32,32
西区,井吹台西町,いぶきだいにしまち,5丁目,月木,24,月,毎週,金,毎週,水,,あ,32,32
西区,井吹台西町,いぶきだいにしまち,6丁目,月木,24,月,毎週,金,毎週,水,,あ,32,32
西区,井吹台西町,いぶきだいにしまち,8丁目,火金,24,月,毎週,金,毎週,水,,あ,7,7
西区,井吹台東町,いぶきだいひがしまち,1丁目,月木,24,月,毎週,金,毎週,水,,あ,32,32
西区,井吹台東町,いぶきだいひがしまち,2丁目,月木,24,月,毎週,金,毎週,水,,あ,32,32
西区,井吹台東町,いぶきだいひがしまち,3丁目,月木,24,月,毎週,金,毎週,水,,あ,32,32
西区,井吹台東町,いぶきだいひがしまち,4丁目,月木,24,月,毎週,金,毎週,水,,あ,32,32
西区,井吹台東町,いぶきだいひがしまち,5丁目,月木,24,月,毎週,金,毎週,水,,あ,32,32
西区,井吹台東町,いぶきだいひがしまち,6丁目,月木,24,月,毎週,金,毎週,水,,あ,32,32
西区,井吹台東町,いぶきだいひがしまち,7丁目,月木,24,月,毎週,金,毎週,水,,あ,32,32
西区,井吹台北町,いぶきだいきたまち,1丁目,月木,24,月,毎週,金,毎週,水,注意！敷地内に貯留機等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局西事業所（電話：078-961-1414）へお問合せください。,あ,32,32
西区,井吹台北町,いぶきだいきたまち,2丁目,月木,24,月,毎週,金,毎週,水,注意！敷地内に貯留機等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局西事業所（電話：078-961-1414）へお問合せください。,あ,32,32
西区,井吹台北町,いぶきだいきたまち,3丁目,月木,24,月,毎週,金,毎週,水,注意！敷地内に貯留機等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局西事業所（電話：078-961-1414）へお問合せください。,あ,32,32
西区,井吹台北町,いぶきだいきたまち,4丁目,月木,24,月,毎週,金,毎週,水,注意！敷地内に貯留機等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局西事業所（電話：078-961-1414）へお問合せください。,あ,32,32
西区,井吹台北町,いぶきだいきたまち,5丁目,月木,24,月,毎週,金,毎週,水,注意！敷地内に貯留機等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局西事業所（電話：078-961-1414）へお問合せください。,あ,32,32
西区,今寺,いまでら,,火金,24,木,毎週,月,毎週,水,,あ,8,8
西区,岩岡町,いわおかちょう,岩岡,月木,13,火,毎週,水,毎週,水,,あ,10,10
西区,岩岡町,いわおかちょう,印路,月木,13,火,毎週,水,毎週,水,,あ,10,10
西区,岩岡町,いわおかちょう,西脇,月木,13,火,毎週,水,毎週,水,,あ,10,10
西区,岩岡町,いわおかちょう,野中,月木,13,火,毎週,水,毎週,水,,あ,10,10
西区,岩岡町,いわおかちょう,古郷,月木,13,火,毎週,水,毎週,水,,あ,10,10
西区,枝吉,えだよし,1丁目,月木,24,火,毎週,水,毎週,水,,あ,15,15
西区,枝吉,えだよし,2丁目,月木,24,火,毎週,水,毎週,水,,あ,15,15
西区,枝吉,えだよし,3丁目,月木,24,火,毎週,水,毎週,水,,あ,15,15
西区,枝吉,えだよし,4丁目,月木,24,火,毎週,水,毎週,水,,あ,15,15
西区,枝吉,えだよし,5丁目,月木,24,火,毎週,水,毎週,水,,あ,15,15
西区,王塚台,おうつかだい,1丁目,月木,24,火,毎週,水,毎週,水,,あ,15,15
西区,王塚台,おうつかだい,2丁目,月木,24,火,毎週,水,毎週,水,,あ,15,15
西区,王塚台,おうつかだい,3丁目,月木,24,火,毎週,水,毎週,水,,あ,15,15
西区,王塚台,おうつかだい,4丁目,月木,24,火,毎週,水,毎週,水,,あ,15,15
西区,王塚台,おうつかだい,5丁目,月木,24,火,毎週,水,毎週,水,,あ,15,15
西区,王塚台,おうつかだい,6丁目,月木,24,火,毎週,水,毎週,水,,あ,15,15
西区,王塚台,おうつかだい,7丁目,月木,24,火,毎週,水,毎週,水,,あ,15,15
西区,大沢,おおさわ,1丁目,月木,13,火,毎週,水,毎週,水,注意！敷地内にコンテナ等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局西事業所（電話：078-961-1414）へお問合せください。,あ,10,10
西区,大沢,おおさわ,2丁目,月木,13,火,毎週,水,毎週,水,,あ,10,10
西区,大津和,おおつわ,1丁目,火金,24,金,毎週,木,毎週,水,,あ,46,46
西区,大津和,おおつわ,2丁目,火金,24,金,毎週,木,毎週,水,,あ,46,46
西区,大津和,おおつわ,3丁目,火金,24,金,毎週,木,毎週,水,,あ,46,46
西区,押部谷町,おしべだにちょう,押部,火金,13,月,毎週,水,毎週,水,,あ,17,17
西区,押部谷町,おしべだにちょう,木津,火金,13,月,毎週,水,毎週,水,,あ,17,17
西区,押部谷町,おしべだにちょう,近江,火金,13,月,毎週,水,毎週,水,,あ,17,17
西区,押部谷町,おしべだにちょう,木見,火金,13,月,毎週,水,毎週,水,,あ,17,17
西区,押部谷町,おしべだにちょう,木幡,火金,13,月,毎週,水,毎週,水,,あ,17,17
西区,押部谷町,おしべだにちょう,細田,火金,13,月,毎週,水,毎週,水,,あ,17,17
西区,押部谷町,おしべだにちょう,栄,火金,13,月,毎週,水,毎週,水,,あ,17,17
西区,押部谷町,おしべだにちょう,高和,火金,13,月,毎週,水,毎週,水,,あ,17,17
西区,押部谷町,おしべだにちょう,西盛,火金,13,月,毎週,水,毎週,水,,あ,17,17
西区,押部谷町,おしべだにちょう,福住,火金,13,月,毎週,水,毎週,水,,あ,17,17
西区,押部谷町,おしべだにちょう,養田,火金,13,月,毎週,水,毎週,水,,あ,17,17
西区,押部谷町,おしべだにちょう,和田,火金,13,月,毎週,水,毎週,水,,あ,17,17
西区,学園西町,がくえんにしまち,1丁目,火金,24,金,毎週,木,毎週,水,,か,46,46
西区,学園西町,がくえんにしまち,2丁目,火金,24,金,毎週,木,毎週,水,,か,46,46
西区,学園西町,がくえんにしまち,3丁目,火金,24,金,毎週,木,毎週,水,,か,46,46
西区,学園西町,がくえんにしまち,4丁目,火金,24,金,毎週,木,毎週,水,,か,46,46
西区,学園西町,がくえんにしまち,5丁目,火金,24,金,毎週,木,毎週,水,,か,46,46
西区,学園西町,がくえんにしまち,6丁目,火金,24,金,毎週,木,毎週,水,,か,46,46
西区,学園西町,がくえんにしまち,7丁目,火金,24,金,毎週,木,毎週,水,,か,46,46
西区,学園西町,がくえんにしまち,8丁目,火金,24,金,毎週,木,毎週,水,,か,46,46
西区,学園東町,がくえんひがしまち,1丁目,火金,24,金,毎週,木,毎週,水,,か,46,46
西区,学園東町,がくえんひがしまち,2丁目,火金,24,金,毎週,木,毎週,水,,か,46,46
西区,学園東町,がくえんひがしまち,3丁目,火金,24,金,毎週,木,毎週,水,,か,46,46
西区,学園東町,がくえんひがしまち,4丁目,火金,24,金,毎週,木,毎週,水,,か,46,46
西区,学園東町,がくえんひがしまち,5丁目,火金,24,金,毎週,木,毎週,水,,か,46,46
西区,学園東町,がくえんひがしまち,6丁目,火金,24,金,毎週,木,毎週,水,,か,46,46
西区,学園東町,がくえんひがしまち,7丁目,火金,24,金,毎週,木,毎週,水,,か,46,46
西区,学園東町,がくえんひがしまち,8丁目,火金,24,金,毎週,木,毎週,水,,か,46,46
西区,学園東町,がくえんひがしまち,9丁目,火金,24,金,毎週,木,毎週,水,,か,46,46
西区,樫野台,かしのだい,1丁目,月木,13,金,毎週,火,毎週,水,,か,2,2
西区,樫野台,かしのだい,2丁目,月木,13,金,毎週,火,毎週,水,,か,2,2
西区,樫野台,かしのだい,3丁目,月木,13,金,毎週,火,毎週,水,,か,2,2
西区,樫野台,かしのだい,4丁目,月木,13,金,毎週,火,毎週,水,,か,2,2
西区,樫野台,かしのだい,5丁目,月木,13,金,毎週,火,毎週,水,,か,2,2
西区,樫野台,かしのだい,6丁目,月木,13,金,毎週,火,毎週,水,,か,2,2
西区,春日台,かすがだい,1丁目,月木,13,金,毎週,火,毎週,水,,か,2,2
西区,春日台,かすがだい,2丁目,月木,13,金,毎週,火,毎週,水,,か,2,2
西区,春日台,かすがだい,3丁目,月木,13,金,毎週,火,毎週,水,,か,2,2
西区,春日台,かすがだい,4丁目,月木,13,金,毎週,火,毎週,水,,か,2,2
西区,春日台,かすがだい,5丁目,月木,13,金,毎週,火,毎週,水,,か,2,2
西区,春日台,かすがだい,6丁目,月木,13,金,毎週,火,毎週,水,,か,2,2
西区,春日台,かすがだい,7丁目,月木,13,金,毎週,火,毎週,水,,か,2,2
西区,春日台,かすがだい,8丁目,月木,13,金,毎週,火,毎週,水,,か,2,2
西区,春日台,かすがだい,9丁目,月木,13,金,毎週,火,毎週,水,,か,2,2
西区,上新地,かみしんち,1丁目,月木,13,火,毎週,水,毎週,水,,か,10,10
西区,上新地,かみしんち,2丁目,月木,13,火,毎週,水,毎週,水,,か,10,10
西区,上新地,かみしんち,3丁目,月木,13,火,毎週,水,毎週,水,,か,10,10
西区,神出町,かんでちょう,五百蔵,火金,13,火,毎週,水,毎週,水,,か,35,35
西区,神出町,かんでちょう,池田,火金,13,火,毎週,水,毎週,水,,か,35,35
西区,神出町,かんでちょう,北,火金,13,火,毎週,水,毎週,水,,か,35,35
西区,神出町,かんでちょう,古神,火金,13,火,毎週,水,毎週,水,,か,35,35
西区,神出町,かんでちょう,小束野,火金,13,火,毎週,水,毎週,水,,か,35,35
西区,神出町,かんでちょう,田井,火金,13,火,毎週,水,毎週,水,,か,35,35
西区,神出町,かんでちょう,東,火金,13,火,毎週,水,毎週,水,,か,35,35
西区,神出町,かんでちょう,広谷,火金,13,火,毎週,水,毎週,水,,か,35,35
西区,神出町,かんでちょう,宝勢,火金,13,火,毎週,水,毎週,水,,か,35,35
西区,神出町,かんでちょう,南,火金,13,火,毎週,水,毎週,水,,か,35,35
西区,神出町,かんでちょう,紫合,火金,13,火,毎週,水,毎週,水,,か,35,35
西区,神出町,かんでちょう,勝成,火金,13,火,毎週,水,毎週,水,,か,35,35
西区,狩場台,かりばだい,1丁目,月木,13,木,毎週,金,毎週,水,,か,30,30
西区,狩場台,かりばだい,2丁目,月木,13,木,毎週,金,毎週,水,,か,30,30
西区,狩場台,かりばだい,3丁目,月木,13,木,毎週,金,毎週,水,,か,30,30
西区,狩場台,かりばだい,4丁目,月木,13,木,毎週,金,毎週,水,,か,30,30
西区,狩場台,かりばだい,5丁目,月木,13,木,毎週,金,毎週,水,,か,30,30
西区,北別府,きたべふ,1丁目,火金,24,木,毎週,木,毎週,水,,か,25,25
西区,北別府,きたべふ,2丁目,火金,24,木,毎週,木,毎週,水,,か,25,25
西区,北別府,きたべふ,3丁目,火金,24,木,毎週,木,毎週,水,,か,25,25
西区,北別府,きたべふ,4丁目,火金,24,木,毎週,木,毎週,水,,か,25,25
西区,北別府,きたべふ,5丁目,火金,24,木,毎週,木,毎週,水,,か,25,25
西区,北山台,きたやまだい,1丁目,火金,13,月,毎週,水,毎週,水,,か,17,17
西区,北山台,きたやまだい,2丁目,火金,13,月,毎週,水,毎週,水,,か,17,17
西区,北山台,きたやまだい,3丁目,火金,13,月,毎週,水,毎週,水,,か,17,17
西区,糀台,こうじだい,1丁目,月木,13,木,毎週,金,毎週,水,,か,30,30
西区,糀台,こうじだい,2丁目,月木,13,木,毎週,金,毎週,水,,か,30,30
西区,糀台,こうじだい,3丁目,月木,13,木,毎週,金,毎週,水,,か,30,30
西区,糀台,こうじだい,4丁目,月木,13,木,毎週,金,毎週,水,,か,30,30
西区,糀台,こうじだい,5丁目,月木,13,木,毎週,金,毎週,水,,か,30,30
西区,糀台,こうじだい,6丁目,月木,13,木,毎週,金,毎週,水,,か,30,30
西区,小山,こやま,1丁目,月木,13,木,毎週,火,毎週,水,,か,28,28
西区,小山,こやま,2丁目,月木,13,木,毎週,火,毎週,水,,か,28,28
西区,小山,こやま,3丁目,月木,13,木,毎週,火,毎週,水,,か,28,28
西区,桜が丘中町,さくらがおかなかまち,1丁目,火金,13,月,毎週,水,毎週,水,,か,17,17
西区,桜が丘中町,さくらがおかなかまち,2丁目,火金,13,月,毎週,水,毎週,水,,さ,17,17
西区,桜が丘中町,さくらがおかなかまち,3丁目,火金,13,月,毎週,水,毎週,水,,さ,17,17
西区,桜が丘中町,さくらがおかなかまち,4丁目,火金,13,月,毎週,水,毎週,水,,さ,17,17
西区,桜が丘中町,さくらがおかなかまち,5丁目,火金,13,月,毎週,水,毎週,水,,さ,17,17
西区,桜が丘中町,さくらがおかなかまち,6丁目,火金,13,月,毎週,水,毎週,水,,さ,17,17
西区,桜が丘西町,さくらがおかにしまち,1丁目,火金,13,月,毎週,水,毎週,水,,さ,17,17
西区,桜が丘西町,さくらがおかにしまち,2丁目,火金,13,月,毎週,水,毎週,水,,さ,17,17
西区,桜が丘西町,さくらがおかにしまち,3丁目,火金,13,月,毎週,水,毎週,水,,さ,17,17
西区,桜が丘西町,さくらがおかにしまち,4丁目,火金,13,月,毎週,水,毎週,水,,さ,17,17
西区,桜が丘西町,さくらがおかにしまち,5丁目,火金,13,月,毎週,水,毎週,水,,さ,17,17
西区,桜が丘西町,さくらがおかにしまち,6丁目,火金,13,月,毎週,水,毎週,水,,さ,17,17
西区,桜が丘東町,さくらがおかひがしまち,1丁目,火金,13,月,毎週,水,毎週,水,,さ,17,17
西区,桜が丘東町,さくらがおかひがしまち,2丁目,火金,13,月,毎週,水,毎週,水,,さ,17,17
西区,桜が丘東町,さくらがおかひがしまち,3丁目,火金,13,月,毎週,水,毎週,水,,さ,17,17
西区,桜が丘東町,さくらがおかひがしまち,4丁目,火金,13,月,毎週,水,毎週,水,,さ,17,17
西区,桜が丘東町,さくらがおかひがしまち,5丁目,火金,13,月,毎週,水,毎週,水,,さ,17,17
西区,桜が丘東町,さくらがおかひがしまち,6丁目,火金,13,月,毎週,水,毎週,水,,さ,17,17
西区,白水,しらみず,1丁目,火金,24,木,毎週,木,毎週,水,,さ,25,25
西区,白水,しらみず,2丁目,火金,24,木,毎週,木,毎週,水,,さ,25,25
西区,白水,しらみず,3丁目,火金,24,木,毎週,木,毎週,水,,さ,25,25
西区,前開南町,ぜんかいみなみまち,1丁目,火金,24,月,毎週,木,毎週,水,,さ,7,7
西区,前開南町,ぜんかいみなみまち,2丁目,火金,24,月,毎週,木,毎週,水,,さ,7,7
西区,高雄台,たかおだい,丁目なし,火金,13,火,毎週,水,毎週,水,,さ,35,35
西区,竹の台,たけのだい,1丁目,月木,13,金,毎週,金,毎週,水,,た,13,13
西区,竹の台,たけのだい,2丁目,月木,13,金,毎週,金,毎週,水,,た,13,13
西区,竹の台,たけのだい,3丁目,月木,13,金,毎週,金,毎週,水,,た,13,13
西区,竹の台,たけのだい,4丁目,月木,13,金,毎週,金,毎週,水,,た,13,13
西区,竹の台,たけのだい,5丁目,月木,13,金,毎週,金,毎週,水,,た,13,13
西区,竹の台,たけのだい,6丁目,月木,13,金,毎週,金,毎週,水,注意！敷地内貯留機等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局西事業所（電話：078-961-1414）へお問合せください。,た,13,13
西区,玉津町,たまつちょう,居住,月木,13,木,毎週,火,毎週,水,,た,28,28
西区,玉津町,たまつちょう,今津,火金,24,火,毎週,木,毎週,水,,た,42,42
西区,玉津町,たまつちょう,上池,月木,24,木,毎週,水,毎週,水,,た,34,34
西区,玉津町,たまつちょう,高津橋,火金,24,火,毎週,木,毎週,水,,た,42,42
西区,玉津町,たまつちょう,小山,月木,13,木,毎週,火,毎週,水,,た,28,28
